PDB,Epoch,Step,Pout,Model
15.848933,170,0,"[1.21685065e-01 3.00630759e-02 5.61524276e-03 8.41547851e-04
 1.07354441e-04]",HARQ
63.095726,170,0,[7.9825893e-02 6.3721770e-03 5.0866470e-04 4.0604613e-05 3.2412993e-06],HARQ
10.0,170,0,[1.4565697e-01 2.1371743e-02 3.0324108e-03 4.3172529e-04 6.2229134e-05],HARQ
15.848933,170,0,"[1.21685065e-01 1.48003669e-02 1.80096086e-03 2.19153852e-04
 2.66679344e-05]",HARQ
10.0,170,0,[1.4565697e-01 2.1083834e-02 3.0566012e-03 4.4504245e-04 6.4884844e-05],HARQ
100.0,170,0,[6.7817107e-02 4.5864517e-03 3.1087562e-04 2.1086267e-05 1.4302309e-06],HARQ
39.81072,170,0,[9.139770e-02 8.350683e-03 7.632292e-04 6.975820e-05 6.375771e-06],HARQ
158.48933,170,0,[5.5179216e-02 3.2786618e-03 1.7513830e-04 8.9720725e-06 4.5797890e-07],HARQ
15.848933,170,0,[1.2168508e-01 1.4806670e-02 1.8017521e-03 2.1924639e-04 2.6679012e-05],HARQ
15.848933,170,0,"[1.21685065e-01 1.48072196e-02 1.80181733e-03 2.19254289e-04
 2.66799743e-05]",HARQ
25.118862,170,0,[1.0442634e-01 1.1236083e-02 1.1371439e-03 1.1389794e-04 1.1537585e-05],HARQ
158.48933,170,0,[5.5179209e-02 3.0323081e-03 1.6318772e-04 8.8562310e-06 4.8620171e-07],HARQ
10.0,170,0,[1.4565700e-01 2.1215955e-02 3.0902522e-03 4.5011676e-04 6.5562643e-05],HARQ
10.0,170,0,[1.4565697e-01 2.1431386e-02 3.0370220e-03 4.3114863e-04 6.1989464e-05],HARQ
63.095726,170,0,[7.9825893e-02 9.9544730e-03 9.7753480e-04 8.0701036e-05 5.9352365e-06],HARQ
25.118862,170,0,"[1.04426354e-01 1.08361002e-02 1.12562056e-03 1.17476782e-04
 1.22802649e-05]",HARQ
158.48933,170,0,[5.5179209e-02 3.0371423e-03 1.6752069e-04 9.2449554e-06 5.1018685e-07],HARQ
25.118862,170,0,[1.0442634e-01 1.1076910e-02 1.1234245e-03 1.1378018e-04 1.1673193e-05],HARQ
63.095726,170,0,[0.07982589 0.03599273 0.01142376 0.00267802 0.0004919 ],HARQ
25.118862,170,0,"[1.04426339e-01 1.08341947e-02 1.12437818e-03 1.17304204e-04
 1.22630754e-05]",HARQ
25.118862,170,0,"[1.04426339e-01 1.09277535e-02 1.11548649e-03 1.14570343e-04
 1.18977623e-05]",HARQ
39.81072,170,0,[9.1397703e-02 8.3522415e-03 7.6337525e-04 6.9770998e-05 6.3769189e-06],HARQ
100.0,170,0,[6.7817107e-02 4.5851050e-03 3.1074567e-04 2.1077822e-05 1.4297048e-06],HARQ
15.848933,170,0,[1.2168504e-01 1.4739248e-02 1.7901390e-03 2.1787849e-04 2.6525728e-05],HARQ
158.48933,170,0,[5.5179216e-02 3.0438639e-03 1.6795735e-04 9.2678247e-06 5.1139278e-07],HARQ
63.095726,170,0,[7.9825893e-02 6.3720993e-03 5.0865865e-04 4.0604154e-05 3.2412629e-06],HARQ
251.1887,170,0,[4.2380553e-02 1.7775911e-03 7.4131494e-05 3.1212755e-06 1.3229791e-07],HARQ
39.81072,170,0,[9.1397703e-02 8.3322693e-03 7.6116936e-04 6.9581387e-05 6.3605899e-06],HARQ
100.0,170,0,[6.7817122e-02 4.5991614e-03 3.1190200e-04 2.1152302e-05 1.4344885e-06],HARQ
39.81072,170,0,[9.1397703e-02 8.3182734e-03 7.5908506e-04 6.9394780e-05 6.3452385e-06],HARQ
251.1887,170,0,[4.2380560e-02 1.7820791e-03 7.3727701e-05 3.0801616e-06 1.3008146e-07],HARQ
39.81072,170,0,[9.1397703e-02 1.4521445e-02 1.7830938e-03 1.8019360e-04 1.5892136e-05],HARQ
25.118862,170,0,[1.0442634e-01 1.0833320e-02 1.1217879e-03 1.1690542e-04 1.2221724e-05],HARQ
100.0,170,0,[6.7817107e-02 8.3887400e-03 7.9295586e-04 6.0982646e-05 4.0492678e-06],HARQ
100.0,170,0,[6.7817107e-02 4.5944564e-03 3.1156125e-04 2.1130198e-05 1.4330254e-06],HARQ
63.095726,170,0,[7.9825893e-02 6.5190862e-03 5.0377788e-04 3.8680253e-05 3.0075958e-06],HARQ
158.48933,171,0,[5.4900024e-02 3.0568556e-03 1.6180849e-04 8.5401198e-06 4.5722709e-07],HARQ
10.0,171,0,[1.4507982e-01 2.0949027e-02 3.0331507e-03 4.4013426e-04 6.3887637e-05],HARQ
15.848933,171,0,[1.2120292e-01 1.5530072e-02 1.8276209e-03 2.0943905e-04 2.4107063e-05],HARQ
100.0,171,0,[6.7497820e-02 4.7897045e-03 3.1230989e-04 1.9855675e-05 1.2696395e-06],HARQ
158.48933,171,0,[5.4900024e-02 3.0139859e-03 1.6546797e-04 9.0841995e-06 4.9872290e-07],HARQ
15.848933,171,0,[1.2120290e-01 1.4662940e-02 1.7767426e-03 2.1537200e-04 2.6105934e-05],HARQ
100.0,171,0,[6.7497827e-02 4.5558903e-03 3.0751279e-04 2.0756457e-05 1.4010164e-06],HARQ
63.095726,171,0,[7.9477414e-02 6.3151401e-03 5.0190970e-04 3.9890747e-05 3.1704210e-06],HARQ
100.0,171,0,[6.7497827e-02 4.5501012e-03 3.0708828e-04 2.0729161e-05 1.3992252e-06],HARQ
39.81072,171,0,[9.1019958e-02 8.6456370e-03 7.6258410e-04 6.6027889e-05 5.7650004e-06],HARQ
10.0,171,0,[1.4507982e-01 2.0963127e-02 3.0371121e-03 4.4072469e-04 6.3964442e-05],HARQ
251.1887,171,0,[4.2155121e-02 1.7770494e-03 7.4911768e-05 3.1579175e-06 1.3312246e-07],HARQ
25.118862,171,0,[1.0400777e-01 1.0817618e-02 1.1251169e-03 1.1702091e-04 1.2171084e-05],HARQ
39.81072,171,0,[9.1019958e-02 8.2618361e-03 7.5154810e-04 6.8418914e-05 6.2286304e-06],HARQ
100.0,171,0,[6.7497827e-02 9.4998591e-03 1.0029997e-03 8.4361403e-05 6.0009806e-06],HARQ
158.48933,171,0,[5.4900024e-02 5.1872125e-03 3.7714027e-04 2.2502045e-05 1.1693053e-06],HARQ
15.848933,171,0,[1.2120290e-01 1.6520219e-02 1.9838023e-03 2.2415002e-04 2.4880817e-05],HARQ
158.48933,171,0,[5.4900024e-02 3.0140141e-03 1.6546955e-04 9.0842832e-06 4.9872739e-07],HARQ
158.48933,171,0,[5.4900024e-02 3.0940745e-03 1.6341858e-04 8.5349166e-06 4.5126473e-07],HARQ
10.0,171,0,[1.4507984e-01 2.0909445e-02 3.0146183e-03 4.3693511e-04 6.3458472e-05],HARQ
251.1887,171,0,[4.2155117e-02 1.7795546e-03 7.2474897e-05 2.9650789e-06 1.2312620e-07],HARQ
15.848933,171,0,[1.2120292e-01 1.6398957e-02 1.9630648e-03 2.2194276e-04 2.4718589e-05],HARQ
158.48933,171,0,[0.05490002 0.05934843 0.04398701 0.02336217 0.00943075],HARQ
10.0,171,0,[1.4507984e-01 2.5605382e-02 3.8361719e-03 5.2207825e-04 6.7864472e-05],HARQ
25.118862,171,0,[1.0400777e-01 1.0816626e-02 1.1250137e-03 1.1701033e-04 1.2169997e-05],HARQ
39.81072,171,0,[9.1019943e-02 9.0080258e-03 8.0161582e-04 6.8329871e-05 5.7942875e-06],HARQ
25.118862,171,0,[1.0400779e-01 1.0817535e-02 1.1251081e-03 1.1702011e-04 1.2171006e-05],HARQ
251.1887,171,0,[4.2155117e-02 1.7770549e-03 7.4912001e-05 3.1579239e-06 1.3312264e-07],HARQ
25.118862,171,0,[1.0400776e-01 1.0817613e-02 1.1251167e-03 1.1702093e-04 1.2171091e-05],HARQ
39.81072,171,0,[9.101994e-02 8.238106e-03 7.400600e-04 6.700555e-05 6.101694e-06],HARQ
100.0,171,0,[6.7497827e-02 1.6919509e-02 3.0332441e-03 4.0967387e-04 4.4249482e-05],HARQ
251.1887,171,0,[4.2155117e-02 1.7666612e-03 7.4314958e-05 3.1333086e-06 1.3214789e-07],HARQ
39.81072,171,0,[9.1019943e-02 9.6462341e-03 8.8406040e-04 7.4966039e-05 6.1658066e-06],HARQ
100.0,171,0,[6.7497827e-02 4.5390632e-03 3.0607491e-04 2.0663880e-05 1.3951438e-06],HARQ
251.1887,171,0,[4.2155117e-02 7.9452898e-03 1.0563185e-03 1.0426676e-04 8.1148655e-06],HARQ
158.48933,171,0,[5.4900024e-02 3.0098651e-03 1.6522191e-04 9.0712874e-06 4.9803316e-07],HARQ
25.118862,171,0,"[1.04007788e-01 1.07463505e-02 1.10912148e-03 1.15167029e-04
 1.19918877e-05]",HARQ
158.48933,171,0,[5.4900035e-02 3.0042145e-03 1.6481953e-04 9.0502508e-06 4.9695012e-07],HARQ
15.848933,171,0,[0.1212029  0.06828912 0.02734676 0.00817287 0.00193337],HARQ
251.1887,171,0,[4.2155117e-02 5.4468755e-03 5.0685951e-04 3.5895035e-05 2.0552573e-06],HARQ
39.81072,171,0,[9.1019943e-02 8.2842493e-03 7.3821767e-04 6.6249435e-05 6.0065913e-06],HARQ
25.118862,171,0,[1.0400777e-01 1.0764554e-02 1.1170220e-03 1.1619887e-04 1.2092683e-05],HARQ
251.1887,171,0,[4.2155117e-02 3.1496035e-03 1.7970039e-04 8.3492550e-06 3.3545018e-07],HARQ
25.118862,171,0,"[1.04007788e-01 1.08063556e-02 1.12385978e-03 1.16896736e-04
 1.21585390e-05]",HARQ
25.118862,171,0,"[1.04007773e-01 1.07487608e-02 1.11180567e-03 1.15559647e-04
 1.20316945e-05]",HARQ
158.48933,171,0,[5.4900024e-02 3.0133887e-03 1.6543487e-04 9.0824205e-06 4.9862609e-07],HARQ
15.848933,171,0,[1.2120292e-01 1.4690114e-02 1.7804852e-03 2.1580010e-04 2.6155607e-05],HARQ
63.095726,171,0,[7.9477414e-02 6.2735765e-03 4.9294584e-04 3.9028044e-05 3.1045179e-06],HARQ
63.095726,171,0,[7.9477422e-02 6.3166604e-03 5.0203205e-04 3.9900235e-05 3.1711670e-06],HARQ
39.81072,171,0,[9.1019943e-02 8.2845753e-03 7.5406156e-04 6.8634690e-05 6.2471295e-06],HARQ
251.1887,172,0,[4.1940048e-02 1.7588133e-03 7.3764721e-05 3.0936997e-06 1.2975001e-07],HARQ
100.0,172,0,[6.7193240e-02 4.5149298e-03 3.0337300e-04 2.0384627e-05 1.3697103e-06],HARQ
63.095726,172,0,[7.9144932e-02 6.2348065e-03 4.9255096e-04 3.8991329e-05 3.0874421e-06],HARQ
10.0,172,0,[1.4452852e-01 2.2036012e-02 3.0916620e-03 4.2292872e-04 5.8144993e-05],HARQ
63.095726,172,0,[7.9144932e-02 6.2261005e-03 4.9094710e-04 3.8852842e-05 3.0775268e-06],HARQ
251.1887,172,0,[4.1940041e-02 1.7589633e-03 7.3771051e-05 3.0939643e-06 1.2976106e-07],HARQ
100.0,172,0,[6.7193240e-02 4.5144740e-03 3.0334218e-04 2.0382580e-05 1.3695736e-06],HARQ
10.0,172,0,[1.4452857e-01 2.0750733e-02 2.9803608e-03 4.3032825e-04 6.2261439e-05],HARQ
100.0,172,0,[6.7193240e-02 4.5148982e-03 3.0337062e-04 2.0384470e-05 1.3696997e-06],HARQ
25.118862,172,0,[1.0360829e-01 1.0734675e-02 1.1122017e-03 1.1523335e-04 1.1939139e-05],HARQ
63.095726,172,0,[7.9144947e-02 6.2298630e-03 4.8544016e-04 3.8142178e-05 3.0180672e-06],HARQ
158.48933,172,0,[5.4633681e-02 2.9848395e-03 1.6307285e-04 8.9092700e-06 4.8674622e-07],HARQ
63.095726,172,0,[7.9144932e-02 6.2621543e-03 4.9561600e-04 3.9225815e-05 3.1045333e-06],HARQ
15.848933,172,0,"[1.20742604e-01 1.65434089e-02 1.98702211e-03 2.23556490e-04
 2.46264462e-05]",HARQ
25.118862,172,0,"[1.03608303e-01 1.07346848e-02 1.11220230e-03 1.15233372e-04
 1.19391325e-05]",HARQ
251.1887,172,0,[4.1940041e-02 1.7589197e-03 7.3769195e-05 3.0938868e-06 1.2975784e-07],HARQ
63.095726,172,0,[7.9144932e-02 6.2606786e-03 4.9549312e-04 3.9216549e-05 3.1038182e-06],HARQ
63.095726,172,0,[7.9144932e-02 6.2638661e-03 4.9575337e-04 3.9236395e-05 3.1053630e-06],HARQ
15.848933,172,0,[1.2074258e-01 1.4560617e-02 1.7231824e-03 2.0545421e-04 2.4732975e-05],HARQ
251.1887,172,0,[4.1940041e-02 1.7473922e-03 7.3081508e-05 3.0653573e-06 1.2863720e-07],HARQ
10.0,172,0,[1.4452855e-01 2.0888509e-02 3.0189864e-03 4.3632978e-04 6.3062107e-05],HARQ
25.118862,172,0,[1.0360830e-01 1.5777798e-02 1.9219465e-03 2.0006897e-04 1.8837494e-05],HARQ
251.1887,172,0,[4.1940041e-02 3.4676420e-03 2.1552487e-04 1.0715682e-05 4.5272938e-07],HARQ
251.1887,172,0,[4.1940041e-02 1.7413485e-03 7.2360708e-05 3.0285596e-06 1.2715451e-07],HARQ
15.848933,172,0,[1.2074258e-01 2.9596847e-02 5.4847170e-03 8.1551023e-04 1.0321200e-04],HARQ
25.118862,172,0,"[1.03608288e-01 1.06704738e-02 1.10091886e-03 1.14038725e-04
 1.18260441e-05]",HARQ
25.118862,172,0,[1.0360829e-01 1.0733668e-02 1.1120975e-03 1.1522273e-04 1.1938039e-05],HARQ
10.0,172,0,[1.4452855e-01 2.8523911e-02 4.5939577e-03 6.4561499e-04 8.3648658e-05],HARQ
10.0,172,0,[1.4452855e-01 2.0860959e-02 3.0146290e-03 4.3573268e-04 6.2978623e-05],HARQ
251.1887,172,0,[4.1940041e-02 1.7523844e-03 7.3434239e-05 3.0804219e-06 1.2922001e-07],HARQ
39.81072,172,0,[9.0659514e-02 8.1742760e-03 7.3110324e-04 6.5908753e-05 5.9773574e-06],HARQ
15.848933,172,0,[1.2074258e-01 1.4578725e-02 1.7602734e-03 2.1254005e-04 2.5662646e-05],HARQ
251.1887,172,0,[4.1940041e-02 1.7589688e-03 7.3771276e-05 3.0939709e-06 1.2976128e-07],HARQ
100.0,172,0,[6.7193240e-02 4.5146057e-03 3.0335103e-04 2.0383164e-05 1.3696125e-06],HARQ
15.848933,172,0,"[1.20742604e-01 1.45422621e-02 1.72351464e-03 2.05867007e-04
 2.48081451e-05]",HARQ
158.48933,172,0,[5.4633681e-02 2.9675656e-03 1.6174365e-04 8.8380311e-06 4.8311705e-07],HARQ
25.118862,172,0,[1.0360829e-01 1.0706751e-02 1.1087251e-03 1.1489371e-04 1.1905910e-05],HARQ
39.81072,172,0,[9.0659514e-02 8.1739323e-03 7.3872745e-04 6.6975306e-05 6.0764637e-06],HARQ
39.81072,172,0,[9.0659522e-02 8.1703272e-03 7.3171535e-04 6.6035107e-05 5.9907729e-06],HARQ
158.48933,172,0,[5.4633688e-02 2.9848414e-03 1.6307288e-04 8.9092709e-06 4.8674627e-07],HARQ
251.1887,172,0,[4.1940041e-02 2.1624211e-03 9.3249299e-05 3.6095053e-06 1.3225905e-07],HARQ
25.118862,172,0,[1.0360830e-01 1.9319335e-02 2.7698576e-03 3.2487846e-04 3.3059539e-05],HARQ
10.0,172,0,[1.4452855e-01 2.0872789e-02 3.0166002e-03 4.3599974e-04 6.3015475e-05],HARQ
39.81072,172,0,[9.0659514e-02 8.1791626e-03 7.3987147e-04 6.7088666e-05 6.0857024e-06],HARQ
15.848933,172,0,"[1.20742582e-01 1.45744085e-02 1.75974402e-03 2.12477986e-04
 2.56552248e-05]",HARQ
10.0,172,0,[1.4452857e-01 2.5053445e-02 3.7083947e-03 5.0151651e-04 6.5096217e-05],HARQ
63.095726,172,0,[7.9144932e-02 6.2589953e-03 4.9534772e-04 3.9205654e-05 3.1029826e-06],HARQ
39.81072,172,0,[9.0659514e-02 8.2041258e-03 7.4359868e-04 6.7422312e-05 6.1129908e-06],HARQ
25.118862,172,0,"[1.03608303e-01 1.07151875e-02 1.10991055e-03 1.15009469e-04
 1.19169326e-05]",HARQ
15.848933,172,0,[0.1207426  0.0399544  0.00969211 0.00182027 0.00028084],HARQ
10.0,173,0,[1.4413905e-01 2.0723745e-02 2.9856579e-03 4.3042222e-04 6.2049941e-05],HARQ
15.848933,173,0,[1.2041432e-01 1.4499578e-02 1.7459567e-03 2.1023821e-04 2.5315698e-05],HARQ
15.848933,173,0,[1.2041428e-01 1.4410110e-02 1.7273561e-03 2.0793117e-04 2.5061277e-05],HARQ
251.1887,173,0,[4.1777998e-02 1.7307118e-03 7.1933689e-05 3.0039751e-06 1.2561385e-07],HARQ
100.0,173,0,[6.6967130e-02 4.4651469e-03 2.9286649e-04 1.9373456e-05 1.2940263e-06],HARQ
251.1887,173,0,[4.1777991e-02 2.0595791e-03 8.6394073e-05 3.3088641e-06 1.2171441e-07],HARQ
63.095726,173,0,[7.8900442e-02 6.2095854e-03 4.8971013e-04 3.8644754e-05 3.0495319e-06],HARQ
100.0,173,0,[6.6967130e-02 4.4795591e-03 2.9995828e-04 2.0088444e-05 1.3453057e-06],HARQ
100.0,173,0,[6.6967130e-02 4.4533410e-03 2.9683587e-04 1.9871668e-05 1.3319747e-06],HARQ
10.0,173,0,[0.14413905 0.14162835 0.0977214  0.04957019 0.01959712],HARQ
100.0,173,0,[6.6967130e-02 4.4831727e-03 3.0022374e-04 2.0105323e-05 1.3464004e-06],HARQ
25.118862,173,0,[1.0332056e-01 2.2315940e-02 3.6292544e-03 4.7150368e-04 5.1920615e-05],HARQ
100.0,173,0,[6.6967130e-02 4.4844653e-03 3.0031177e-04 2.0111029e-05 1.3467791e-06],HARQ
158.48933,173,0,[5.4434225e-02 3.0955770e-03 1.6213706e-04 8.2991000e-06 4.2791908e-07],HARQ
39.81072,173,0,[9.0397142e-02 8.1716338e-03 7.3869276e-04 6.6775734e-05 6.0363382e-06],HARQ
15.848933,173,0,[1.2041430e-01 1.4695145e-02 1.7192450e-03 2.0111304e-04 2.3831743e-05],HARQ
100.0,173,0,[6.6967130e-02 4.5799958e-03 2.9621113e-04 1.9036223e-05 1.2395230e-06],HARQ
158.48933,173,0,[5.4434236e-02 2.9456741e-03 1.5995074e-04 8.7080671e-06 4.7428267e-07],HARQ
10.0,173,0,[0.14413905 0.0361477  0.00701462 0.00112097 0.00015639],HARQ
251.1887,173,0,[4.1777991e-02 1.7454018e-03 7.2919378e-05 3.0464253e-06 1.2727352e-07],HARQ
251.1887,173,0,[4.1777991e-02 1.7454016e-03 7.2919371e-05 3.0464250e-06 1.2727352e-07],HARQ
158.48933,173,0,[5.4434225e-02 2.9509487e-03 1.5665199e-04 8.3860568e-06 4.5415129e-07],HARQ
10.0,173,0,[1.4413905e-01 2.0775242e-02 2.9945248e-03 4.3162823e-04 6.2214509e-05],HARQ
15.848933,173,0,[1.2041430e-01 1.4740957e-02 1.7230643e-03 2.0099567e-04 2.3750270e-05],HARQ
63.095726,173,0,[7.8900442e-02 6.1976048e-03 4.8819112e-04 3.8527211e-05 3.0411402e-06],HARQ
63.095726,173,0,[7.8900442e-02 6.1872099e-03 4.8139118e-04 3.7761060e-05 2.9802547e-06],HARQ
158.48933,173,0,[5.4434225e-02 2.9628691e-03 1.6128150e-04 8.7792414e-06 4.7789166e-07],HARQ
63.095726,173,0,[7.8900449e-02 6.2252311e-03 4.9117347e-04 3.8753817e-05 3.0576928e-06],HARQ
63.095726,173,0,[7.8900442e-02 6.1812149e-03 4.8415348e-04 3.8146922e-05 3.0132130e-06],HARQ
25.118862,173,0,"[1.03320546e-01 1.08167138e-02 1.08616799e-03 1.09079556e-04
 1.10966912e-05]",HARQ
10.0,173,0,[1.4413907e-01 2.0765994e-02 2.9931497e-03 4.3143777e-04 6.2187522e-05],HARQ
63.095726,173,0,[7.8900427e-02 6.2252530e-03 4.9117528e-04 3.8753962e-05 3.0577071e-06],HARQ
251.1887,173,0,[0.04177799 0.03425002 0.0192047  0.00770183 0.00234381],HARQ
158.48933,173,0,[5.4434225e-02 2.9364412e-03 1.5838217e-04 8.6028740e-06 4.6879916e-07],HARQ
158.48933,173,0,[5.4434225e-02 2.9622926e-03 1.6124955e-04 8.7775525e-06 4.7780043e-07],HARQ
158.48933,173,0,[5.4434225e-02 2.9460092e-03 1.5998658e-04 8.7101298e-06 4.7438525e-07],HARQ
63.095726,173,0,[0.07890044 0.02529347 0.00578329 0.00099224 0.00013556],HARQ
251.1887,173,0,[4.1777998e-02 1.7453940e-03 7.2919043e-05 3.0464125e-06 1.2727307e-07],HARQ
251.1887,173,0,[4.1777991e-02 1.8704821e-03 7.5285127e-05 2.9077587e-06 1.1199377e-07],HARQ
100.0,173,0,[6.6967122e-02 4.4845715e-03 3.0031890e-04 2.0111505e-05 1.3468106e-06],HARQ
158.48933,173,0,[5.4434225e-02 2.9395309e-03 1.5913264e-04 8.6573782e-06 4.7171619e-07],HARQ
251.1887,173,0,[4.1777991e-02 1.7279238e-03 7.0896975e-05 2.9378436e-06 1.2267908e-07],HARQ
39.81072,173,0,[9.0397157e-02 8.1714354e-03 7.3867495e-04 6.6774126e-05 6.0361917e-06],HARQ
39.81072,173,0,[9.0397142e-02 9.0550650e-03 8.0568361e-04 6.7958979e-05 5.6627678e-06],HARQ
158.48933,173,0,[5.4434218e-02 2.9600684e-03 1.6111850e-04 8.7707440e-06 4.7743913e-07],HARQ
10.0,173,0,[1.4413905e-01 2.0776074e-02 2.9946454e-03 4.3164534e-04 6.2216946e-05],HARQ
100.0,173,0,[6.6967130e-02 4.4845734e-03 3.0031923e-04 2.0111533e-05 1.3468126e-06],HARQ
15.848933,173,0,[1.2041430e-01 1.6388413e-02 1.9594780e-03 2.1988527e-04 2.4194598e-05],HARQ
63.095726,173,0,[7.8900442e-02 6.2037488e-03 4.8902625e-04 3.8592916e-05 3.0458102e-06],HARQ
25.118862,173,0,[1.0332055e-01 1.0661856e-02 1.0800284e-03 1.1022488e-04 1.1356679e-05],HARQ
158.48933,174,0,[5.4290488e-02 2.9214222e-03 1.5625267e-04 8.4325320e-06 4.5793735e-07],HARQ
100.0,174,0,[6.6806190e-02 1.4797043e-02 2.3594592e-03 2.8567130e-04 2.7881268e-05],HARQ
100.0,174,0,[6.6806197e-02 4.4287727e-03 2.9386976e-04 1.9610834e-05 1.3115537e-06],HARQ
25.118862,174,0,"[1.03123918e-01 1.06338263e-02 1.09660241e-03 1.13086026e-04
 1.16618849e-05]",HARQ
251.1887,174,0,[4.1660156e-02 1.7709223e-03 7.0762544e-05 2.8029724e-06 1.1255483e-07],HARQ
15.848933,174,0,[1.2019258e-01 1.4443824e-02 1.7360398e-03 2.0866009e-04 2.5079435e-05],HARQ
63.095726,174,0,[7.8728780e-02 6.1982200e-03 4.8797831e-04 3.8417937e-05 3.0245983e-06],HARQ
10.0,174,0,[1.4387859e-01 2.0701023e-02 2.9784339e-03 4.2853295e-04 6.1656741e-05],HARQ
39.81072,174,0,[9.0215497e-02 8.4367339e-03 7.3728611e-04 6.3514963e-05 5.5269243e-06],HARQ
39.81072,174,0,[9.0215482e-02 8.1388364e-03 7.3424954e-04 6.6240689e-05 5.9759363e-06],HARQ
63.095726,174,0,[7.8728780e-02 6.8579628e-03 5.3032819e-04 3.8871523e-05 2.8147938e-06],HARQ
39.81072,174,0,[9.021550e-02 8.094281e-03 7.203949e-04 6.462498e-05 5.832217e-06],HARQ
158.48933,174,0,[5.4290496e-02 2.9318661e-03 1.5547962e-04 8.3188052e-06 4.4991287e-07],HARQ
15.848933,174,0,"[1.20192595e-01 2.51016021e-02 4.05518105e-03 5.39475353e-04
 6.26588662e-05]",HARQ
10.0,174,0,[1.4387855e-01 2.0684302e-02 2.9758976e-03 4.2818399e-04 6.1607650e-05],HARQ
158.48933,174,0,[5.4290507e-02 2.9910754e-03 1.5653159e-04 8.1645157e-06 4.3196138e-07],HARQ
63.095726,174,0,[7.8728780e-02 9.6814865e-03 9.3748042e-04 7.6312936e-05 5.5339460e-06],HARQ
63.095726,174,0,[7.8728788e-02 6.1810100e-03 4.8634451e-04 3.8296323e-05 3.0155459e-06],HARQ
251.1887,174,0,[4.1660152e-02 1.7213621e-03 7.0049740e-05 2.8789236e-06 1.1956732e-07],HARQ
100.0,174,0,[6.6806197e-02 4.4625537e-03 2.9812605e-04 1.9916719e-05 1.3305616e-06],HARQ
25.118862,174,0,[1.0312390e-01 1.1568642e-02 1.1669740e-03 1.1274553e-04 1.0834707e-05],HARQ
10.0,174,0,[1.4387858e-01 2.5870392e-02 3.9073341e-03 5.3050468e-04 6.8185436e-05],HARQ
63.095726,174,0,[7.8728780e-02 6.1680479e-03 4.8460989e-04 3.8160328e-05 3.0058891e-06],HARQ
251.1887,174,0,[4.1660152e-02 1.7355082e-03 7.2301533e-05 3.0120943e-06 1.2548443e-07],HARQ
158.48933,174,0,[5.4290496e-02 5.0817793e-03 3.6589577e-04 2.1611308e-05 1.1113018e-06],HARQ
39.81072,174,0,[9.0215497e-02 8.3051603e-03 7.2664756e-04 6.3302883e-05 5.5853761e-06],HARQ
251.1887,174,0,[4.1660152e-02 1.7355689e-03 7.2304087e-05 3.0122012e-06 1.2548877e-07],HARQ
158.48933,174,0,[5.4290496e-02 2.9472271e-03 1.6000637e-04 8.6868349e-06 4.7161299e-07],HARQ
100.0,174,0,[6.6806197e-02 4.4630524e-03 2.9815946e-04 1.9918902e-05 1.3307060e-06],HARQ
251.1887,174,0,[4.1660152e-02 1.7418477e-03 7.0001974e-05 2.8217962e-06 1.1548495e-07],HARQ
10.0,174,0,[1.4387858e-01 2.4144007e-02 3.5035380e-03 4.7015364e-04 6.1154286e-05],HARQ
15.848933,174,0,[1.2019262e-01 1.4455094e-02 1.6998022e-03 2.0123665e-04 2.4076846e-05],HARQ
63.095726,174,0,[0.07872878 0.02868112 0.00740881 0.00142604 0.00021701],HARQ
15.848933,174,0,[1.2019262e-01 1.6874079e-02 2.0464584e-03 2.2934398e-04 2.4900262e-05],HARQ
63.095726,174,0,[7.8728780e-02 6.1962474e-03 4.8782033e-04 3.8405869e-05 3.0236592e-06],HARQ
251.1887,174,0,[4.1660152e-02 1.7355627e-03 7.2303803e-05 3.0121910e-06 1.2548846e-07],HARQ
251.1887,174,0,[4.1660152e-02 1.7182955e-03 7.0947339e-05 2.9500231e-06 1.2303107e-07],HARQ
39.81072,174,0,[9.0215504e-02 8.1535615e-03 7.1895093e-04 6.3794032e-05 5.7235252e-06],HARQ
25.118862,174,0,[1.0312390e-01 1.1790375e-02 1.1974983e-03 1.1529281e-04 1.0964037e-05],HARQ
39.81072,174,0,[9.0215504e-02 8.4930351e-03 7.4245594e-04 6.3713233e-05 5.5134842e-06],HARQ
15.848933,174,0,"[1.20192595e-01 1.44080464e-02 1.73080922e-03 2.08067679e-04
 2.50123485e-05]",HARQ
251.1887,174,0,[4.1660152e-02 3.8435098e-03 2.6278984e-04 1.4139793e-05 6.3612845e-07],HARQ
158.48933,174,0,[5.4290496e-02 2.9292319e-03 1.5858733e-04 8.6106756e-06 4.6776600e-07],HARQ
10.0,174,0,[1.4387858e-01 2.0701030e-02 2.9784366e-03 4.2853353e-04 6.1656843e-05],HARQ
158.48933,174,0,[5.4290496e-02 2.9474590e-03 1.6001902e-04 8.6875116e-06 4.7164932e-07],HARQ
100.0,174,0,[6.6806190e-02 4.4529722e-03 2.9059168e-04 1.9111762e-05 1.2708745e-06],HARQ
15.848933,174,0,"[1.20192595e-01 1.44108571e-02 1.73128769e-03 2.08122248e-04
 2.50183584e-05]",HARQ
25.118862,174,0,[1.0312392e-01 1.0605720e-02 1.0741466e-03 1.0964723e-04 1.1288832e-05],HARQ
63.095726,174,0,[7.8728780e-02 2.2158319e-02 4.4782278e-03 6.8460556e-04 8.4018291e-05],HARQ
